X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
-7.361335,-2.0860517,-7.4896727,-0.6864996,-0.99829966,-1.6179125,-2.1460667,-0.40398273,-0.9754982,0.74503964,-0.9770785,-0.33175296,1.1704366,0.3789364,0.78248364,0.7176249,0.50076354,0.013431705,-0.74020225,0.4725856,-0.15350762,-0.8507754,-0.89188427,-0.056631356,0.0907569,-0.011920355,0.72567374,0.47181964,0.17327912,0.18361816,0.9682097,1.573964,-1.5988706,1.0314585,0.1771912,1.060749,0.81401056,0.47056136,0.11964094,0.4827027,0.4560715,-0.78255826,0.027344733,-0.12709072,-0.7130076,0.22935678,0.20692098,-0.25281975,-0.17591411,-0.29158276,-3.0629501,-3.8268304
-6.851617,-2.0908067,-5.5624204,0.4984769,-0.53082883,-1.0745707,-1.725574,-0.26911345,0.49039134,0.7930981,-0.8607386,0.88105315,1.6490432,-1.5152875,-0.03575265,-0.18358147,1.5737536,-0.69973844,0.47669214,-1.815012,0.004456365,0.6899358,-0.58539414,1.7457358,-0.5377031,-0.40040848,-0.5491642,0.05657127,0.47343388,-0.71917003,1.5767655,0.8933356,0.036151636,-1.2794061,-0.24781688,-0.39059058,-0.039554115,0.5718567,-0.16820264,0.10909932,-0.20177737,-0.3324849,-0.21357067,-0.06618567,-0.7549195,0.32282653,0.73505104,0.826578,0.43937352,0.79424864,-1.9489685,-5.2221575
-6.6812043,-2.3003588,-8.049634,-0.6480565,-1.0999515,-2.3805776,-2.6621096,-0.3644,-0.7914517,1.3022846,0.0053469036,-0.07740974,0.2656088,1.9367769,0.87019235,-0.119380474,-1.364421,1.021839,-0.22912072,1.4763999,0.1427889,-0.15691766,-0.5809467,-1.1995621,0.16681072,1.7198604,1.3564298,1.0682935,-0.73580563,0.42375585,0.36308512,-0.24375711,-0.48581362,0.40093303,-0.68733746,-0.14684834,-0.52384526,0.30725172,0.3537984,0.7476311,-0.3790262,0.44589043,-0.60669136,-0.39211616,0.04951093,0.8868188,-1.6480567,0.553905,0.043418877,-0.78093755,-4.079803,-3.2970977
-7.183184,-4.766788,-4.022529,-0.013799541,-0.10788045,0.16614422,1.3896353,0.17259099,0.705146,-0.2321581,-0.23507369,-1.1976784,0.22356477,-1.082142,-1.9222416,0.0077343504,-0.34846583,-2.0939667,0.2713669,-2.428974,2.3902264,1.2210054,-0.24978125,0.58778405,-0.046886694,-0.4448968,-1.9072974,-0.23632905,1.0538244,0.29520518,-0.66286457,-0.24938525,-1.459467,-1.7190199,0.3442962,-1.5693557,-0.013983078,0.9174469,-0.91048926,1.1824416,0.3934493,-0.32475287,0.4413389,0.3891239,-0.31219718,-0.21555604,0.6341196,0.24847262,-0.50204563,-0.17254056,-3.0497043,-6.4808197
-7.2261066,-2.4928763,-6.7967424,-1.0176079,-0.07006498,-2.143724,-2.9439907,-0.61899024,0.36923915,1.0467148,-0.7858658,-0.89163154,0.89201367,0.24278033,0.16224076,-0.11379145,0.1143262,-0.495713,-0.027903287,-0.6229855,-0.0827434,0.92891574,-0.44555172,1.0980381,-0.24380964,0.40381247,0.7123159,0.36715215,-1.1087033,-0.5658589,0.711338,-0.5136836,1.2189015,-1.1606736,-0.15296768,-0.032959282,-1.0974747,-0.12806964,-0.57856286,0.63003224,-0.051280167,-0.6164352,-0.016339933,-0.33120814,-0.57308406,0.09796892,0.18668903,0.39781934,0.29022008,0.5153875,-3.6658998,-4.944318
-7.651334,-4.4109983,-2.7287326,0.3777068,0.5628501,2.1608195,4.9159875,0.7495566,0.33831337,0.051717985,-1.2572802,-1.4995447,-1.9467709,-0.68683827,-2.6197505,0.38207746,-1.0519843,-0.99450564,-0.27346662,-1.3055886,0.48455125,1.2412734,-0.57549226,-0.95152086,-0.20148064,0.40957713,-0.43011573,0.22567022,1.7047375,1.0495783,-0.40101063,0.8874549,-0.4853429,-0.73468924,-0.09112307,0.069221936,0.013261876,-0.14857769,0.30373216,0.62691814,0.28798214,0.41364667,0.2787344,-0.29178402,-1.2153374,-0.6068406,1.0041268,-0.061292727,0.25935385,-0.07681019,1.7152663,-14.459089
-8.46967,-4.4128237,-6.479256,-0.435925,-0.32629412,-0.2593947,-0.227205,-0.23683114,0.36341128,0.07138722,-0.26112744,-1.1920646,1.6570584,-0.78944343,-1.734145,-0.04379568,0.052709628,-1.4222299,0.075289324,-1.7533926,1.8177235,1.467472,-0.58305335,0.0015697984,-0.2024494,0.08897909,-1.0424992,-0.030315366,0.51436234,-0.1576027,-0.045625303,-0.13597067,-0.49305677,-1.192812,0.011028923,-1.1642023,-0.29074988,0.49883917,-1.1341162,0.10099261,0.6247918,0.5185572,-0.003933396,-0.4654535,-0.49315712,-0.019296268,0.5664055,0.028858164,0.56700927,-0.5030453,-3.214521,-6.2374406
-6.98275,-1.7170857,-5.0421,0.017879665,-0.05644889,-1.5031539,-1.6144743,-0.124125965,0.15997699,0.73052365,-0.061429255,0.014857988,0.803352,-1.417959,0.5677909,0.81195223,2.2494516,-0.21348678,1.1193616,-2.2624235,-0.2361186,1.6072282,-0.17724201,0.9578166,-0.5375845,-1.2787639,0.23942818,-0.058618043,0.009006592,-1.9635105,1.0644293,0.3100101,1.407606,-1.4076649,-1.2303238,0.6965512,-0.015269647,0.15408358,-0.5135546,0.8693074,-0.5417563,0.025325,1.4817046,-0.030527532,-0.6359394,0.6579601,1.0613427,-0.6072765,-1.020036,0.4725193,-2.058585,-5.479944
-7.411117,-3.0800097,-8.28445,-0.59368443,-0.6665318,-2.0622032,-3.058151,-0.90319556,-0.24401651,1.2367649,-0.65198183,-0.13666736,1.1201339,0.67514807,-0.16321167,-0.30428752,-0.6562339,-0.5250937,-0.31263334,0.045084015,0.7407982,0.123504065,-0.9865736,-0.42327797,-0.4871944,1.4472388,0.967578,0.06388618,-0.44678867,1.0572631,0.7536188,-0.113693714,-0.35067102,0.31896073,0.0076790988,-0.3589844,0.27232215,0.4398931,-0.92107946,0.15101743,0.4050769,-0.3816724,0.052505706,-0.19303305,0.03589194,0.03342206,0.23588613,-0.1835051,-0.1755159,-0.20033991,-3.7996202,-4.5828223
-7.375444,-3.5407646,-7.6149316,-0.25266257,-0.82655877,-1.3759061,-1.3223057,-0.51421857,0.0062559326,0.7827016,-0.5135015,-0.07638177,0.6180583,-0.7426377,-0.37487113,0.21908808,-0.20159729,-0.2027371,0.30791992,-0.46399045,0.3093545,1.150748,-1.0400704,-0.41182554,-0.35594103,0.6682485,-0.23738696,-0.025558382,-0.07012985,1.1498864,-0.16166143,-0.36594945,-0.5381937,-0.046559907,-0.4020399,0.17527497,-0.11019738,0.15894973,-0.75436395,-0.012531323,-0.13274112,0.085052915,-0.42514458,-0.3439521,-0.5199727,-0.11354244,0.08313215,0.033868264,0.32208344,0.036413614,-3.4913857,-5.2395787
-7.3512273,-3.7096252,-6.9952097,-0.67710584,-0.46665916,-1.4490998,-1.4652977,-0.46954238,-0.3030865,0.84884834,-0.8437155,0.87993336,0.2793005,-0.85629934,0.6503115,0.85923785,0.9592061,0.2876067,-0.6867982,0.27350911,0.09932459,-0.14684528,-0.04896734,-0.15491597,-0.27344662,0.1323472,-1.0906235,-0.12235215,1.0961815,0.5088715,-0.2511508,-0.05311351,0.0014313232,-0.09529505,0.22474469,-0.5353945,0.15509488,-0.42983103,0.42281672,0.0061377506,0.2408558,-0.5077608,-0.1413447,0.12669306,0.3638379,0.2817693,0.36465034,-0.61792845,0.32163295,-0.4749843,-2.2965415,-4.2852845
-7.836756,-3.089372,-6.374585,-0.20381697,-0.77734643,-1.4415774,-1.4558649,-0.47510776,-0.57241416,1.0328182,-0.7052369,0.82618093,0.42233145,-1.102758,0.99241805,-0.09617596,0.46502063,1.2279103,0.16112362,0.39627206,-0.48883665,-1.3265845,0.8152955,0.5723921,-0.45301196,-0.7764716,-0.70306927,-0.5183981,2.592966,-0.0009276693,-0.5903171,1.6175127,0.18750244,-0.29255062,0.7859855,1.4986876,-0.5216526,-0.8021812,0.11897409,-0.25016943,-0.53066176,-0.30229,0.12271084,0.43479684,0.19692853,-0.18318966,-0.033018366,-0.3499896,0.56837803,0.5921708,-1.5473582,-3.4997492
-7.7963185,-2.6195023,-5.8574023,-0.620405,-1.410304,-1.3622586,-1.4113548,-0.2737016,0.35670477,0.76986307,-1.2119634,0.8277685,1.1763911,-2.3125892,0.7827043,-0.39825544,0.1533249,0.23403786,0.40300262,-1.0576857,-0.15583587,-0.39649948,0.12398006,1.8645707,-0.5831917,-0.59822565,-0.1220355,0.53555226,-0.407692,-1.19233,0.6850673,1.170127,-0.47734115,-1.172364,0.75775576,0.26957715,-0.45391878,-0.1337884,0.11857497,0.60457265,-0.50213104,-0.4778848,-0.019683288,-0.39831454,-0.6123903,0.63053626,0.91748714,-0.47237307,0.3606467,1.1930053,-1.9300354,-5.123136
-7.2721605,-3.5560756,-7.3322625,-0.3384213,-0.30282605,-1.3997418,-1.5593022,0.21449995,-0.27370775,0.82975847,-1.5497591,0.052635144,1.31324,-0.013150536,0.53272235,0.13247071,1.7288607,-0.76718503,-0.59085673,0.09928698,1.1596953,-1.250883,0.36625856,0.7483768,-0.112254985,-0.882306,-1.2237557,-1.0577569,1.1699715,-0.55279654,-0.14501728,1.8879472,-0.8354099,-0.7370388,1.5656271,-0.44349673,1.2380075,-0.029126046,-0.36562875,0.026935413,-0.8128385,-0.8197631,-0.8216746,0.56050026,0.8856489,0.7720827,-0.05248784,0.19489846,-0.2774465,0.99253154,-1.6329854,-4.396464
-7.317929,-3.129881,-8.012895,-0.23506014,-0.43695042,-1.9032074,-2.402805,-0.5931408,-0.08975225,0.8513913,-0.65842485,1.1134307,0.2752949,-0.43034413,0.59447014,-0.7084646,-0.33149144,0.9288815,0.5476461,0.45332453,-1.1278315,-0.5715871,0.13318951,0.49327058,-0.18188207,0.06040019,-0.2379376,-0.061213363,1.0674345,0.37303707,-0.0021926768,0.7964977,-0.5643273,0.086919874,-0.14120644,0.9900235,-0.13607325,0.022612622,0.23353925,-0.029090717,-0.05739892,0.0022722678,0.1895961,-0.4320828,0.21245752,-0.2626941,-0.10420503,-0.19878238,0.03741644,-0.09177826,-2.4286115,-3.3125093
-7.7329526,-2.9901547,-6.385059,-0.06402583,-0.47162578,-1.2846122,-1.7478228,-0.02116129,-0.043128558,1.0307068,-1.1874768,0.27786794,2.36849,-0.98423046,0.35867703,-0.001949287,2.3990054,-1.2723482,-1.0166112,-0.75440764,0.954222,-1.0121822,0.3269754,1.2071121,-0.20342632,-0.67280835,-0.6022802,-0.68795407,1.2340219,-0.516971,0.18054225,1.6203305,0.31360498,-0.988569,1.0574095,0.07175017,1.1035006,0.46331027,-0.08679683,0.8283331,-0.32900104,-0.037674185,-0.2143961,0.23306003,0.22237907,-0.31713775,0.52993715,0.17739536,-0.18245237,0.71016765,-1.4083287,-4.7388806
-7.053117,-3.6236498,-6.6669397,-0.016018867,-0.8705875,-0.9008278,-0.7206879,-0.27480793,0.090132624,1.0992317,-0.3973909,1.1886915,-0.47284076,-1.4197905,0.37953493,0.30027604,1.7133867,0.02650183,1.1964104,-0.9601494,-1.054496,-0.02213334,0.68461955,0.66245615,-0.41552293,-1.1238769,-1.7461375,0.12022128,1.219018,-0.38826954,0.041113637,0.26162273,0.8601783,-1.3622364,0.1964251,-0.357267,-0.2561605,-0.013568516,1.0797049,-0.3812131,-0.28978357,-0.2111317,-0.36180493,-0.19972979,-1.3760891,0.15303406,-0.5858158,0.1465366,0.007819228,-0.39249763,-1.8376968,-4.738626
-7.2473965,-4.9080677,-7.0504246,-0.27225065,-0.7194335,-0.61114085,-0.50525504,-0.008277562,0.6426071,0.4554889,-0.45087156,0.19335781,1.4020252,-0.82666624,-0.59849966,-0.6705617,0.9996478,-1.167221,-0.18028297,-0.98185575,1.1046563,-0.20538267,0.0728626,0.71559703,-0.80504644,-0.26586944,-1.7592021,-0.26532334,0.9507757,-0.13541414,-0.29605365,0.25233003,0.13648537,-0.88118726,0.25435457,-1.2981591,0.07833857,0.9039804,-0.8186161,0.90636265,0.16360289,-0.10346806,-0.5059878,-0.021136368,0.26015148,-0.15994515,0.37238327,0.45097902,0.16231106,-0.38513276,-2.6464808,-5.717095
-7.5309606,-2.2708006,-6.9866815,-0.5493161,-0.65039665,-1.8471053,-3.142963,-0.56912035,-0.00606842,0.79674333,-0.06878014,0.91759515,-0.09963229,-0.9964863,1.4556863,-0.1354558,0.08419656,0.31593776,0.6719328,0.31669995,-1.3111804,1.8118798,-1.8290714,-0.41474462,0.036083832,0.6245631,0.4624147,0.25885788,-0.22516552,-0.42172584,0.62343705,-1.3738192,1.4959145,-1.1029382,-0.66897225,-0.17601083,-0.33301824,-0.63606805,0.21304938,-0.034226105,0.13548876,0.031867974,1.315637,-0.23269825,-0.27349257,-0.0076673487,-0.24784294,0.6457613,0.14640102,0.39986277,-3.6497881,-4.247747
-7.145479,-3.1509168,-7.2526326,-0.7569333,-1.3298912,-1.4033539,-2.4893217,-0.914438,-0.2741257,0.9994197,0.017889436,0.9773742,-0.02946755,-0.67762935,0.06588149,-0.5172029,-0.8798705,0.80340844,0.15447037,1.2819748,-1.6732394,0.6774392,0.13614598,-0.57515407,0.28138047,0.7562402,1.2908924,1.1972587,-0.46332547,-0.029751964,0.26827976,-1.4892763,1.3245723,-0.051031105,-0.32999742,-0.33725306,-0.7942068,-0.44913828,0.88855433,-0.03485063,0.43285978,0.026511507,1.3231369,0.7714988,0.042460807,-1.8633866,-0.63426423,-0.26147932,0.57459223,-0.18373212,-4.0313067,-3.5949516
-6.349698,-3.0844147,-6.6803274,-0.02861849,0.20768614,-3.1502078,-1.5550581,-0.07955481,-0.29202944,0.8293502,0.003931628,-2.8403218,-0.6068445,4.0156183,3.5933409,0.55475616,-1.5055381,0.86906606,-0.112440936,0.54321706,1.0076146,-0.5485487,-0.5139189,0.50469106,0.8649092,-0.42800757,-0.15951172,1.0906969,-0.7556384,-0.2201408,-0.771024,-1.683332,0.24462558,0.84681726,-1.3049496,-0.40270194,1.0957338,0.9148489,0.39024818,1.8512272,-0.34201372,-1.4554917,1.2730125,-0.31792778,0.06876482,-0.13024066,0.6608738,0.19630453,-0.9712322,-0.71273535,-3.7370903,-3.6018414
-7.782456,-3.0929196,-7.0526705,-0.40384394,-0.9925726,-1.8141487,-2.0523028,-0.22077243,-0.6460688,0.8594541,-0.31251705,0.55887425,0.30998105,-1.2990364,0.6714561,0.61696005,0.52899224,0.9795961,-0.42499238,0.6631477,-0.608926,-0.49783394,-0.28209445,-0.09468725,0.44493103,0.40487474,1.0400099,1.0221856,-0.27766347,-1.0390345,0.64067537,-0.5217089,0.73559123,-0.82822335,0.15523797,-0.17480506,-0.75417614,-1.0942756,0.98943233,-0.21934968,-0.027381675,-0.0682673,0.023065781,-0.52711755,-0.46262917,-0.30756122,-0.74177337,0.5232424,-0.9799717,0.99669844,-3.204392,-3.5218234
-6.9233007,-2.625279,-7.7004676,-0.76690894,-0.9589654,-1.566673,-2.452716,-0.34770462,-0.24560289,1.3231684,-0.10463705,0.6182068,-0.21831705,-0.709242,0.6763125,-0.35580155,-0.56717503,0.9547876,0.5321613,1.4202827,-1.407104,0.5567078,-0.8849544,-1.1635195,0.006886938,1.36443,1.3212004,0.6078995,-0.66647655,1.1099745,-0.3106207,-0.39147174,0.84879804,0.20994596,-0.77353686,-0.6135879,-0.26141372,-0.70071703,0.40119117,-0.08799801,0.17098968,0.61724573,0.16259867,0.17558224,0.1974953,-0.57274497,0.05689108,0.7402535,-0.84824574,-0.2795823,-4.061467,-3.607583
-6.8144183,-3.5866723,-7.063165,-0.29919156,-1.1819718,-1.335209,-1.9921845,-0.5268267,0.08439183,0.6139383,0.18229197,0.7242298,0.44211262,-0.29068217,0.29010913,-0.20455824,-0.3924667,-0.4381789,0.130735,-0.30451632,0.025017908,0.85704887,-1.5566968,-0.19803312,-0.3425177,1.220575,-0.29618767,0.4194663,-0.143383,0.3335488,-0.85380256,-1.6452813,0.4515483,0.03792331,-0.09989597,-1.2350229,-0.049171045,0.097900294,-0.4651537,-0.24308293,0.18246932,-0.16957703,0.51224905,-0.3696884,-0.41815352,-0.44743854,-0.2807397,0.29228994,0.1752086,0.4625939,-3.4601774,-5.0243945
-7.2006354,-3.071889,-7.575186,-0.6397702,-0.7789324,-1.4033066,-2.1701832,-0.9004501,-0.10499199,0.79276884,-0.1398923,0.806972,0.30564955,-0.7255538,-0.21320656,-0.81501514,-0.11082854,-0.27601215,0.14215939,-0.47780868,-0.18448733,1.4625744,-0.8896299,0.23791705,-0.6569973,0.99775237,-0.21229109,-0.36256787,-1.1211807,1.0528065,-0.029962122,-1.399077,0.58783376,-0.42969137,-0.4003992,-0.44445536,0.4896833,0.33012298,-0.7852281,-0.46007508,0.6164568,0.2894196,0.25440222,0.1418351,0.11684897,-0.15305975,0.37493345,0.14153947,-0.28349456,-0.104404934,-3.6794486,-5.067109
-7.586464,-2.779315,-7.76765,-0.8093,-0.96067697,-1.0473255,-1.4958438,-0.9016712,0.07250419,1.4018117,-0.8340722,1.875632,0.12633467,-0.23823398,0.25838843,-0.42433527,0.21119414,1.149319,0.31021985,1.3726227,-1.3635341,-1.5272236,0.766943,-0.2214225,-0.019544542,0.22811262,-0.1612778,0.9064546,0.5031064,0.13470295,-0.984827,-0.7089434,0.500531,0.15389033,0.88479406,0.38138065,0.28534353,-0.082763664,1.3215431,-0.9283479,0.6143325,-0.1898902,-0.0008009842,0.03618291,0.22474633,-1.0253505,-0.49303114,-0.21214637,0.40105754,0.014872128,-2.5682926,-3.1204042
-7.320513,-3.0395684,-6.421643,0.21256468,-0.90545547,-1.4264109,-1.9239253,-0.29433256,-0.17583443,1.5590581,-0.9623668,0.29310265,0.23868771,-0.59218305,0.8729031,-0.8248344,-0.9780265,0.9829514,0.68557364,1.3256603,-1.5005062,-1.2546934,0.49491194,0.613595,0.30751798,-0.936175,-0.05146715,-0.47591266,1.1782991,-0.22739688,-1.2314787,-0.33619365,0.97562057,-0.07984042,0.08599135,1.0383894,-0.043597713,-0.5723096,0.57092744,-0.706258,-0.41117644,-0.6698309,1.0247447,0.48066157,1.132121,0.08311335,-0.2072355,-0.111449815,0.5498341,0.09819822,-1.8235633,-3.0989118
-7.0578814,-2.2032502,-7.159302,-1.2736133,-1.12634,-1.6427312,-2.3633118,-1.0550538,-0.47753593,1.489615,-0.20550399,0.7494095,0.03139564,0.0641186,0.50016934,-1.0085529,-2.004312,0.78113246,0.17836535,1.6979703,-0.8099992,0.3863167,0.6102746,-0.5095985,-0.44987947,0.41206777,1.4331037,0.21121427,-1.3171866,-0.4139748,0.41209507,-0.23008943,0.100699835,0.46504474,-0.5245952,-0.04833187,0.13421443,-0.40000328,0.38411438,-0.22685461,-0.48912734,0.58969223,0.4877296,-0.86799693,-0.12552328,-0.5587274,0.21355863,-0.6840456,-0.9055622,0.11120221,-4.388077,-3.3249276
-7.6275873,-2.9546926,-7.9517384,-0.4382452,-1.1406776,-2.1172414,-2.7409024,-0.72608316,0.04969016,1.3865362,-0.38742223,1.0227721,-0.3637126,0.010487166,0.4522556,-0.53862214,-1.064329,0.8931145,-0.43940136,1.7932603,-1.511459,-0.9833718,-0.42535186,-1.212257,-0.5776893,0.9308534,1.1457294,0.57149714,-0.12868388,0.68795943,0.81076765,0.4143516,-0.16340585,1.1071566,0.40589616,0.1292881,0.49146762,-0.016886715,0.42470938,-0.5888186,0.663148,0.560867,-0.10321378,-0.6902314,0.48529875,0.113709405,0.027500398,0.054566193,0.56596047,-0.5390695,-3.7105982,-3.0867198
-6.550671,-3.2717838,-5.502432,-0.5547939,-1.0318805,-1.8951623,-1.0728513,0.22011104,0.12253539,0.5371338,-0.8280606,1.1570107,0.40000314,-0.42588457,1.1609724,0.037065275,1.7657465,0.16670445,-0.41487965,0.95651585,-1.1230532,-1.6680436,1.700333,1.1460755,0.59206873,-1.7418706,-0.41043717,-0.34103554,0.3553531,-1.6478907,-0.9359769,0.3909465,0.5758308,-0.89678925,1.0931087,0.22938114,0.5065018,0.12783355,1.4922855,-0.2126182,-0.45665213,-0.7626964,-0.46665433,0.58326495,0.28738558,0.17206785,-0.9019465,0.13150422,0.6176603,0.806456,-1.215567,-4.2673845
-7.410742,-3.1031678,-5.788667,-0.68711734,-0.7368906,-1.6155205,-1.1634158,-0.478104,-0.56334215,1.40984,-0.62559754,0.7333771,-0.5484503,-1.0754136,1.8689966,-0.58958036,-0.05041857,1.2013218,0.5888667,0.81932867,-1.703319,-1.6120746,1.6793512,0.4400111,0.40679315,-1.8360568,-0.80529404,-1.0714576,0.8424572,-0.54369897,-2.14797,0.45723525,1.2581042,-0.7780488,0.18429263,1.3854434,-1.5793561,-0.3149043,1.0354471,-0.721472,0.3492194,-0.57695955,1.5136372,-0.133696,-0.20904055,0.062478613,-0.18566836,-0.44960186,-0.8299524,0.34278813,-1.6264664,-3.1730075
-7.5820904,-3.4029808,-6.974931,-0.32368118,-0.709678,-1.715566,-1.6929536,-0.2481377,-0.61699826,1.0514942,-0.013509108,1.0901499,0.26283413,-0.83463,1.5707629,-0.68499666,0.79207444,1.4625924,0.5837071,1.1284084,-1.022887,-1.9124373,0.49107254,0.6678516,-0.5434659,-0.991617,-1.0368572,-0.4125559,2.1465023,-0.0027258468,-1.5292861,0.4727303,1.018941,-0.45089197,0.35190997,0.23611449,-0.9312261,-0.2655283,0.03401889,-0.48914155,-1.0881528,-0.74314344,0.48441005,-0.024310099,0.2322912,0.15937018,-0.37681794,0.08468132,0.15229997,0.334876,-1.50808,-3.3970342
-7.271243,-2.863978,-6.85819,-0.36671534,-1.0323577,-1.3780946,-1.3219372,-0.41067055,0.13971215,0.8203495,-0.3400002,0.8380631,0.18171698,0.0065589803,0.6826,-0.6638929,-0.41807407,0.7590515,0.8397763,1.0425079,-1.9759332,-1.0021694,0.65656024,0.63113993,-0.32544163,-0.24039714,-0.2651332,-0.13449351,1.0582525,-0.46444422,-1.0761446,0.7024805,0.9386815,-0.15509251,0.036897097,0.9518436,-0.6178282,-0.8457949,0.2280785,-0.5898207,-1.3562315,-1.0817864,0.6782764,-0.37971494,0.0548422,-0.119882695,-0.7497072,-0.28766626,0.5531375,0.024764048,-1.745431,-3.1613011
-7.170018,-3.9708328,-6.523949,-0.04735182,-1.3281847,-1.2101436,-1.1521084,-0.5839265,0.018529013,0.26342028,0.18113212,0.39299932,-0.43453932,-0.03881225,-0.1728289,-0.8489656,-0.6559075,-0.8639415,0.58269733,-0.43122122,-0.035119776,0.6155571,-0.7667558,0.42907146,-0.33141258,-0.20448442,-0.15844744,-0.7155346,-1.2541714,-0.14044288,-0.49255326,-2.3130357,-0.76700014,0.61423767,0.07932211,-0.46517247,0.40976912,0.39841372,-0.8019309,-0.11047261,0.9274757,0.036834225,1.2183475,-0.26019368,-0.31314635,-0.9295799,-1.0707375,0.590562,-0.4070159,-0.07997525,-3.8805454,-5.444186
-4.785274,17.36519,-0.5105582,19.400219,-9.066044,-2.9945946,0.9885258,-0.21089713,-3.184692,-2.0073261,-1.856539,-0.7088549,-0.5438819,0.8455502,-0.1483389,-0.22447456,-0.55974215,0.050177943,0.7634252,-0.19069946,-2.0957139,-1.4965307,0.64777374,0.29328603,0.08624449,0.15620378,-0.6861974,0.80185497,0.2618161,0.43678916,-0.76939154,0.6820013,0.77127457,0.41003248,0.8110541,-0.3714645,0.967492,-0.047902193,-0.28636655,1.9815214,-1.6232158,-0.10117525,-1.389243,0.71572137,-1.7755861,-0.9651066,-2.1861784,0.6160493,-0.46390754,-0.47444835,9.860283,11.934266
-6.246616,-1.3987474,-2.7767577,-0.698367,-1.4920801,-1.4440114,-1.6374818,-0.899672,-1.1524389,-0.51252836,2.302866,0.8336098,1.0101801,-1.2574438,-0.111842975,-0.0873533,0.06703954,-0.57665014,0.1305296,0.17462361,0.06083194,1.8839046,-0.7553891,3.254639,0.20022607,-0.12291404,0.2012967,0.52520293,-3.1665606,-1.3280334,1.3254094,-1.7991939,1.2630658,0.47104603,-1.9553133,2.3349626,1.0775232,-1.0409013,0.120892644,-1.3216103,0.3066763,-0.7680908,1.1923786,1.8206205,1.2010013,1.3329479,-0.9165251,-0.13447963,1.0054629,1.0743375,0.9368745,-2.7629642
-6.9714885,-3.891257,-6.885542,-0.24601592,-1.1587648,-1.7033968,-1.6636547,-0.4796314,0.38869607,1.0292982,-0.26439506,0.5793394,0.39415744,-0.14792262,-0.10591507,-1.0577416,-0.6922869,-0.75001514,0.16534732,-0.21607907,0.08681,0.5831887,-0.4251744,0.6504126,-0.5092609,-0.08798823,0.12928955,-1.0966538,-0.9524592,0.53043646,-0.16026886,-2.464313,-0.7040963,0.11229479,-0.5674402,-0.12406332,0.4522569,0.59486365,-1.0316192,0.24315082,0.64402616,0.3022994,0.1957336,0.0041629435,-0.057490747,0.11224118,-0.1811092,-0.07182335,0.37983102,-0.06249983,-4.2393274,-5.4000716
-7.507863,-3.7520978,-7.36418,-0.011305113,-0.61723316,-1.7278785,-2.1479764,-0.6363971,0.2419598,1.2200136,-0.35540524,1.2366185,0.3207296,-0.8720096,0.5382685,-0.654192,-0.44176337,0.7948409,0.26997098,1.127726,-1.0920118,-0.54601526,-0.3508735,0.10093162,-0.3644092,0.57020265,0.6834125,0.5413713,0.06531304,-0.43279466,-0.30089027,-0.50521874,0.7984254,0.025383936,-0.23506412,-0.49905497,-0.5619486,0.090843506,0.16619678,-0.5141439,0.28798792,-0.37657973,-0.62798655,-0.6610306,-0.48716444,-0.2688513,0.2165637,-0.5435326,0.2182503,-0.66379285,-3.1795485,-3.2307847
-7.408483,-3.7871797,-7.2393346,-0.523362,-0.94433075,-1.7463373,-1.1780834,-0.33345112,-0.1290918,0.57683116,-0.7926287,1.5494031,0.24714294,-0.5332264,0.57948726,-0.62775874,0.34788218,0.8363936,0.43613023,1.0183034,-0.93889475,-0.027274981,1.0326291,0.5822647,0.0026040745,-0.07990511,-1.3921177,0.59044147,-0.2821491,-0.1230351,-1.530961,-1.3226542,0.5489257,0.05241609,0.31440753,-0.11666235,0.21198979,0.50357145,-0.14683512,-0.6329319,0.16706455,-0.24984293,0.95263165,-0.39500624,0.03858887,-0.31451428,-0.2748481,0.2231055,0.4734279,0.18272698,-2.5609229,-3.7513752
-6.2373195,-0.49686992,-4.9139414,-1.6864247,-1.153641,-2.878933,-1.1544025,0.14355941,-0.11092742,0.25651422,-0.69797456,0.3982258,0.1267438,-1.0861237,2.8993475,0.8546036,1.4015166,0.37514976,-0.33560508,1.2795347,-1.5983012,-0.38408163,1.5553031,0.27954364,0.49712867,-0.6000358,-0.45006645,-0.17872886,-0.10659093,-1.1686522,-0.68397105,1.0539091,0.6516795,-0.49613234,0.3658242,0.96260935,-0.09490034,0.41429713,0.29607743,-1.3047884,-1.0864865,0.20658904,-0.794703,1.2459823,-0.18937388,0.74542004,0.7549129,-0.21876827,0.60716504,0.019541668,-1.1789802,-3.8118844
